method	protein_id	analysis_status	null_type	metric	permutation	null_value
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1298	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1299	0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1300	-0.42857142857142866
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1301	0.7142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1302	-0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1303	0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1304	-0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1305	0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1306	0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1307	0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1308	-0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1309	0.7500000000000002
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1310	0.8214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1311	0.5
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1312	0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1313	0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1314	0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1315	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1316	0.9285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1317	0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1318	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1319	-0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1320	-0.39285714285714296
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1321	-0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1322	0.8571428571428573
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1323	-0.7500000000000002
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1324	-0.642857142857143
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1325	-0.8571428571428573
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1326	-0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1327	-0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1328	0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1329	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1330	0.5714285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1331	-0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1332	0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1333	0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1334	-0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1335	-0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1336	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1337	0.6071428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1338	-0.642857142857143
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1339	-0.642857142857143
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1340	-0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1341	0.642857142857143
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1342	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1343	-0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1344	0.3571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1345	0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1346	0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1347	0.7142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1348	0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1349	0.0
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1350	0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1351	0.7500000000000002
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1352	0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1353	0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1354	0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1355	-0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1356	0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1357	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1358	0.5
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1359	-0.39285714285714296
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1360	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1361	0.0
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1362	0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1363	0.642857142857143
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1364	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1365	0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1366	-0.39285714285714296
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1367	-0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1368	0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1369	0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1370	-0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1371	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1372	0.642857142857143
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1373	0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1374	-0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1375	0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1376	-0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1377	-0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1378	0.6071428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1379	-0.3571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1380	-0.6785714285714287
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1381	0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1382	-0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1383	-0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1384	0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1385	-0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1386	-0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1387	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1388	0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1389	-0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1390	0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1391	-0.642857142857143
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1392	0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1393	-0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1394	-0.39285714285714296
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1395	0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1396	-0.7500000000000002
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1397	-0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1398	0.8214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1399	-0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1400	-0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1401	0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1402	-0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1403	0.3571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1404	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1405	0.7500000000000002
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1406	-0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1407	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1408	-0.42857142857142866
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1409	-0.5714285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1410	-0.8214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1411	0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1412	0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1413	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1414	0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1415	-0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1416	-0.7142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1417	0.7857142857142859
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1418	0.0
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1419	0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1420	-0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1421	-0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1422	0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1423	0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1424	0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1425	-0.5714285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1426	-0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1427	0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1428	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1429	0.0
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1430	0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1431	0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1432	-0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1433	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1434	-0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1435	0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1436	0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1437	0.0
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1438	-0.8571428571428573
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1439	-0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1440	0.5714285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1441	-0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1442	0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1443	-0.5714285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1444	0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1445	0.42857142857142866
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1446	-0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1447	-0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1448	0.5
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1449	-0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1450	0.7142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1451	-0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1452	0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1453	0.7500000000000002
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1454	0.642857142857143
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1455	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1456	0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1457	0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1458	0.0
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1459	0.6785714285714287
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1460	0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1461	-0.6071428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1462	-0.42857142857142866
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1463	0.3571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1464	0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1465	0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1466	-0.42857142857142866
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1467	-0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1468	-0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1469	0.6785714285714287
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1470	0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1471	-0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1472	-0.5
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1473	-0.6071428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1474	0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1475	0.642857142857143
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1476	-0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1477	-0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1478	-0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1479	-0.642857142857143
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1480	0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1481	-0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1482	0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1483	0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1484	-0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1485	-0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1486	-0.8214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1487	0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1488	0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1489	-0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1490	0.3571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1491	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1492	0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1493	-0.3571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1494	-0.5
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1495	-0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1496	0.6785714285714287
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1497	-0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1498	0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1499	-0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1500	0.8571428571428573
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1501	0.6785714285714287
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1502	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1503	-0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1504	-0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1505	0.3571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1506	0.0
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1507	-0.5
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1508	-0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1509	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1510	-0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1511	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1512	0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1513	-0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1514	-0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1515	0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1516	0.8928571428571429
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1517	0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1518	-0.39285714285714296
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1519	-0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1520	-0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1521	0.7500000000000002
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1522	-0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1523	-0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1524	-0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1525	-0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1526	0.6785714285714287
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1527	-0.9285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1528	0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1529	-0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1530	-0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1531	-0.5
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1532	0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1533	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1534	0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1535	0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1536	-0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1537	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1538	0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1539	-0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1540	0.7500000000000002
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1541	0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1542	0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1543	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1544	0.7500000000000002
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1545	0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1546	-0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1547	-0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1548	-0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1549	-0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1550	0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1551	0.0
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1552	0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1553	0.6071428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1554	0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1555	0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1556	-0.7142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1557	0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1558	-0.39285714285714296
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1559	0.6071428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1560	0.7142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1561	-0.7500000000000002
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1562	-0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1563	-0.6071428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1564	0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1565	0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1566	0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1567	-0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1568	0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1569	0.39285714285714296
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1570	-0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1571	0.3571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1572	0.39285714285714296
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1573	0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1574	-0.39285714285714296
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1575	0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1576	-0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1577	-0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1578	0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1579	0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1580	-0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1581	0.642857142857143
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1582	0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1583	0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1584	0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1585	-0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1586	-0.7857142857142859
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1587	-0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1588	0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1589	-0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1590	0.3571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1591	0.0
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1592	-0.3571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1593	-0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1594	0.6785714285714287
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1595	0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1596	0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1597	0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1598	0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1599	-0.39285714285714296
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1600	-0.39285714285714296
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1601	-0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1602	0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1603	0.3571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1604	-0.6785714285714287
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1605	0.3571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1606	-0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1607	-0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1608	-0.8571428571428573
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1609	0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1610	0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1611	0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1612	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1613	-0.5714285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1614	0.9642857142857145
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1615	-0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1616	-0.5
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1617	0.5714285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1618	-0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1619	-0.9642857142857145
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1620	-0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1621	-0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1622	-0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1623	0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1624	0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1625	0.3571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1626	-0.42857142857142866
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1627	0.42857142857142866
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1628	-0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1629	-0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1630	0.0
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1631	0.0
